Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
40883514cd56a511f1e68c5fa1d8f07e	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__	0.9992925091012127
15e28b167a0eacf26e61ff3d19440dfd	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999996317699636
dc7bbf7a0a2c4448a2c17b24588efc55	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9219034217606374
d872a382c2a1f4a464d2c00757b209e1	k__Bacteria	0.9459876930339153
570ab9e5d4cda74181e112651b58cd08	k__Bacteria	0.9702730024455589
d30f821dcf1af5df07516e58610d9386	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__acnes	0.8926623230105334
221878c953438b20c253d3d902b7d00c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Microlunatus; s__	0.9988778146055837
8fea24321682c918572aca1c83537bdf	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.941502298501539
2b487a296ace1aa6b8ce99a0b3b91891	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9999999478774183
d2f4fa7e3950dddc649c08f41b25837e	k__Bacteria	0.9252132752281378
91a5ad1dcec4dc6924dfcc57ab05002b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__	0.9893246406206571
adf9d8a0ad96ef71667996e45df6105f	k__Bacteria	0.943031064552872
01b41adbc54176bc7524d32097cd390f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__	0.9999858572123171
cfa4d116e7ae9bb9e65c6b2e9f8959bb	k__Bacteria	0.9296072359657682
b2ee0c4478457e9fc98d910016794a9d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae	0.9999999999895866
b0e4353f146595df1897ae33f6d602a9	k__Bacteria	0.9524553160077023
3200ee1d105c09d141bef6559849779a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.999999668525003
605248217b8e11358c9e0ff89d29ccd7	k__Bacteria	0.943641821157386
c44809d1fd2f195262589893d5f09157	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__	0.9925546168779548
f103199774be1dccbd69dfa03fa27311	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.9932296522685937
60142bb36765a8c3a573299ce53b0340	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.9997356195268852
1daacb7b2396572026daac0778b5a138	k__Bacteria	0.9254150028875089
cb181464ad47df393bc7744c8e8bd086	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium	0.9743707376775584
82a51c4ec7061bf525c7b764b0443c92	k__Bacteria	0.9413869173693818
d4ae04de47b982ea7caeba865f094ca5	k__Bacteria	0.8771734312743462
8be8e6db3d778c88570182a82c5eec93	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999988886777654
5a91a89820ed17b4d83d8a4c717b0fbc	k__Bacteria	0.9634845953258305
17b6482c39b29c5fa5d9f4347008b910	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9999998564914727
d3b0990b6ae96049a1782461a2a055c9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__	0.9999946664349422
09260babaf09067c8527980b95746307	k__Bacteria	0.9445343968055756
a3f6ca9cf4ee2045c516da2195dd8347	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__	0.8801609267367392
ec9416bb27e26cdc5f60b1f64e83a5a3	Unassigned	0.850486132627999
29d3cdbc63f1eb7a52d22e2e96092d12	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9994124024515503
c946f6fc64de27a2e60a644b486f8a78	Unassigned	0.8959272337941819
c038559bbb994374395cfe860f998ad0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.9999958269244149
